Date,Close,Next Day Close,Rendement
2019-03-14,167.74000549316406,170.47999572753906,0.016334745109369053
2019-03-15,170.47999572753906,171.1699981689453,0.004047410011137091
2019-03-18,171.1699981689453,170.72999572753906,-0.002570558194269338
2019-03-19,170.72999572753906,170.1699981689453,-0.0032800185826011904
2019-03-20,170.1699981689453,171.77000427246094,0.00940239831187595
2019-03-21,171.77000427246094,166.72999572753906,-0.02934161040671241
2019-03-22,166.72999572753906,166.8800048828125,0.0008997130637403372
2019-03-25,166.8800048828125,167.1999969482422,0.001917497939039457
2019-03-26,167.1999969482422,164.2899932861328,-0.017404328440329967
2019-03-27,164.2899932861328,164.11000061035156,-0.0010955790561618009
2019-03-28,164.11000061035156,164.85000610351562,0.004509204133884972
2019-03-29,164.85000610351562,170.39999389648438,0.033666894676871895
2019-04-01,170.39999389648438,170.97999572753906,0.0034037667360893834
2019-04-02,170.97999572753906,174.91000366210938,0.022985191442119808
2019-04-03,174.91000366210938,179.1300048828125,0.02412670020209542
2019-04-04,179.1300048828125,181.5500030517578,0.013509730938312006
2019-04-05,181.5500030517578,184.77000427246094,0.017736167262884264
2019-04-08,184.77000427246094,181.0,-0.020403767848063196
2019-04-09,181.0,177.0399932861328,-0.021878490131862913
2019-04-10,177.0399932861328,171.1999969482422,-0.03298687618255835
2019-04-11,171.1999969482422,173.08999633789062,0.011039716257821132
2019-04-12,173.08999633789062,168.6699981689453,-0.02553583836420559
2019-04-15,168.6699981689453,170.27999877929688,0.00954526962607146
2019-04-16,170.27999877929688,170.3300018310547,0.00029365193866733816
2019-04-17,170.3300018310547,171.02000427246094,0.004050974191209386
2019-04-18,171.02000427246094,169.3699951171875,-0.009648047678941238
2019-04-22,169.3699951171875,173.2899932861328,0.023144584530648753
2019-04-23,173.2899932861328,169.3000030517578,-0.023024931553819218
2019-04-24,169.3000030517578,167.92999267578125,-0.008092205264507454
2019-04-25,167.92999267578125,166.1199951171875,-0.010778286414198044
2019-04-26,166.1199951171875,165.85000610351562,-0.0016252649988426394
2019-04-29,165.85000610351562,166.22999572753906,0.0022911643656272533
2019-04-30,166.22999572753906,165.4199981689453,-0.004872752086942146
2019-05-01,165.4199981689453,166.24000549316406,0.004957123281921858
2019-05-02,166.24000549316406,167.0399932861328,0.004812245948834778
2019-05-03,167.0399932861328,164.5,-0.01520589911532088
2019-05-06,164.5,162.1300048828125,-0.014407265150075987
2019-05-07,162.1300048828125,159.5800018310547,-0.015728137759577283
2019-05-08,159.5800018310547,158.6999969482422,-0.005514506032805727
2019-05-09,158.6999969482422,156.75,-0.012287315600126646
2019-05-10,156.75,151.5399932861328,-0.03323768238511762
2019-05-13,151.5399932861328,152.38999938964844,0.0056091206359675065
2019-05-14,152.38999938964844,152.5,0.0007218361493020298
2019-05-15,152.5,153.6999969482422,0.007868832447489755
2019-05-16,153.6999969482422,128.30999755859375,-0.1651919316445947
2019-05-17,128.30999755859375,117.55000305175781,-0.08385936179230541
2019-05-20,117.55000305175781,120.48999786376953,0.02501058898924252
2019-05-21,120.48999786376953,118.4000015258789,-0.017345807742926947
2019-05-22,118.4000015258789,113.45999908447266,-0.0417229930552535
2019-05-23,113.45999908447266,114.47000122070312,0.008901834517718506
2019-05-24,114.47000122070312,114.13999938964844,-0.0028828673673063883
2019-05-28,114.13999938964844,112.94999694824219,-0.010425814331256895
2019-05-29,112.94999694824219,111.81999969482422,-0.010004402691004718
2019-05-30,111.81999969482422,110.0,-0.01627615542650069
2019-05-31,110.0,107.77999877929688,-0.02018182927911932
2019-06-03,107.77999877929688,111.43000030517578,0.0338652956691258
2019-06-04,111.43000030517578,109.13999938964844,-0.020551026736567064
2019-06-05,109.13999938964844,108.88999938964844,-0.002290635893330522
2019-06-06,108.88999938964844,109.80999755859375,0.008448876610359974
2019-06-07,109.80999755859375,111.76000213623047,0.017757987623997638
2019-06-10,111.76000213623047,115.37000274658203,0.03230136490111312
2019-06-11,115.37000274658203,113.08999633789062,-0.019762558328958298
2019-06-12,113.08999633789062,114.01000213623047,0.008135165161656277
2019-06-13,114.01000213623047,113.08000183105469,-0.008157181718710299
2019-06-14,113.08000183105469,114.33000183105469,0.01105412079730545
2019-06-17,114.33000183105469,116.94999694824219,0.022916076928425698
2019-06-18,116.94999694824219,117.80000305175781,0.007268115653665273
2019-06-19,117.80000305175781,118.30000305175781,0.004244482063216203
2019-06-20,118.30000305175781,116.91000366210938,-0.011749783210405281
2019-06-21,116.91000366210938,116.69999694824219,-0.0017963108997425413
2019-06-24,116.69999694824219,113.26000213623047,-0.02947724851730199
2019-06-25,113.26000213623047,115.7699966430664,0.022161349633535117
2019-06-26,115.7699966430664,116.04000091552734,0.002332247389566702
2019-06-27,116.04000091552734,117.36000061035156,0.011375385077643421
2019-06-28,117.36000061035156,118.01000213623047,0.00553852694698754
2019-07-01,118.01000213623047,119.3499984741211,0.011354938680059818
2019-07-02,119.3499984741211,118.55999755859375,-0.0066191950199198475
2019-07-03,118.55999755859375,116.29000091552734,-0.019146395831735295
2019-07-05,116.29000091552734,113.19999694824219,-0.026571536185039026
2019-07-08,113.19999694824219,114.80000305175781,0.014134329917404388
2019-07-09,114.80000305175781,114.4000015258789,-0.0034843337564944557
2019-07-10,114.4000015258789,114.75,0.003059427180531279
2019-07-11,114.75,114.9000015258789,0.0013072028399033224
2019-07-12,114.9000015258789,115.62999725341797,0.006353313471233033
2019-07-15,115.62999725341797,114.2300033569336,-0.012107532039597899
2019-07-16,114.2300033569336,113.58000183105469,-0.0056902871993083255
2019-07-17,113.58000183105469,111.79000091552734,-0.0157598246757373
2019-07-18,111.79000091552734,112.25,0.004114849992892017
2019-07-19,112.25,111.69999694824219,-0.004899804470002784
2019-07-22,111.69999694824219,115.13999938964844,0.030796799779683297
2019-07-23,115.13999938964844,116.37999725341797,0.010769479506189854
2019-07-24,116.37999725341797,114.47000122070312,-0.01641172089526535
2019-07-25,114.47000122070312,114.22000122070312,-0.0021839783116450674
2019-07-26,114.22000122070312,113.44999694824219,-0.0067414136248614325
2019-07-29,113.44999694824219,112.75,-0.006170092261540897
2019-07-30,112.75,111.69999694824219,-0.009312665647519402
2019-07-31,111.69999694824219,109.20999908447266,-0.022291834662478173
2019-08-01,109.20999908447266,107.76000213623047,-0.013277144587471628
2019-08-02,107.76000213623047,100.1500015258789,-0.07061990032935393
2019-08-05,100.1500015258789,99.68000030517578,-0.0046929726764075586
2019-08-06,99.68000030517578,99.19000244140625,-0.004915708891145425
2019-08-07,99.19000244140625,99.88999938964844,0.00705713207997642
2019-08-08,99.88999938964844,97.36000061035156,-0.025327848580996765
2019-08-09,97.36000061035156,95.08000183105469,-0.023418228892805284
2019-08-12,95.08000183105469,97.37999725341797,0.024190107047432397
2019-08-13,97.37999725341797,94.8499984741211,-0.025980682385037486
2019-08-14,94.8499984741211,94.3499984741211,-0.005271481371045252
2019-08-15,94.3499984741211,96.69999694824219,0.024907244431653763
2019-08-16,96.69999694824219,104.22000122070312,0.07776633412393956
2019-08-19,104.22000122070312,108.72000122070312,0.04317789241309357
2019-08-20,108.72000122070312,107.9000015258789,-0.00754230763076987
2019-08-21,107.9000015258789,105.44999694824219,-0.022706251556902025
2019-08-22,105.44999694824219,101.8499984741211,-0.034139389078295314
2019-08-23,101.8499984741211,103.80000305175781,0.01914584788268006
2019-08-26,103.80000305175781,103.83999633789062,0.0003852917625914774
2019-08-27,103.83999633789062,103.58999633789062,-0.002407550161948305
2019-08-28,103.58999633789062,104.83000183105469,0.011970320851440164
2019-08-29,104.83000183105469,104.47000122070312,-0.0034341372132354235
2019-08-30,104.47000122070312,102.55999755859375,-0.018282795441672342
2019-09-03,102.55999755859375,102.54000091552734,-0.0001949750735415329
2019-09-04,102.54000091552734,104.12000274658203,0.015408638745344816
2019-09-05,104.12000274658203,102.58999633789062,-0.014694644336643874
2019-09-06,102.58999633789062,105.05999755859375,0.02407643346206899
2019-09-09,105.05999755859375,110.4000015258789,0.050828137172827796
2019-09-10,110.4000015258789,111.79000091552734,0.012590574007579222
