Date,Close,Next Day Close,Rendement
2019-03-14,11.717230796813965,12.106507301330566,0.033222568648425856
2019-03-15,12.106507301330566,12.359538078308105,0.02090039436475041
2019-03-18,12.359538078308105,12.320610046386719,-0.0031496348548582303
2019-03-19,12.320610046386719,12.437393188476562,0.009478681790119061
2019-03-20,12.437393188476562,12.47632122039795,0.003129918893088798
2019-03-21,12.47632122039795,12.447125434875488,-0.002340095690605319
2019-03-22,12.447125434875488,12.34980583190918,-0.007818640815945316
2019-03-25,12.34980583190918,12.37900161743164,0.0023640683845429743
2019-03-26,12.37900161743164,11.756158828735352,-0.05031446056354218
2019-03-27,11.756158828735352,11.736695289611816,-0.0016556036207983856
2019-03-28,11.736695289611816,11.736695289611816,0.0
2019-03-29,11.736695289611816,11.960530281066895,0.019071381332801163
2019-04-01,11.960530281066895,12.194095611572266,0.01952800795756497
2019-04-02,12.194095611572266,12.388734817504883,0.015961758225669764
2019-04-03,12.388734817504883,12.534712791442871,0.011783122012727734
2019-04-04,12.534712791442871,12.563908576965332,0.002329194614047492
2019-04-05,12.563908576965332,12.670960426330566,0.008520584872887663
2019-04-08,12.670960426330566,12.75854778289795,0.006912448119194985
2019-04-09,12.75854778289795,13.00184440612793,0.01906930376167926
2019-04-10,13.00184440612793,12.82667064666748,-0.013472993060729728
2019-04-11,12.82667064666748,12.914258003234863,0.0068285339960872105
2019-04-12,12.914258003234863,12.943452835083008,0.0022606666090170713
2019-04-15,12.943452835083008,12.923989295959473,-0.0015037362419075353
2019-04-16,12.923989295959473,14.354581832885742,0.11069279803361698
2019-04-17,14.354581832885742,14.062623977661133,-0.02033900106764143
2019-04-18,14.062623977661133,14.004233360290527,-0.004152185073238151
2019-04-22,14.004233360290527,13.819324493408203,-0.013203783607793876
2019-04-23,13.819324493408203,13.420317649841309,-0.028873107636861715
2019-04-24,13.420317649841309,13.040771484375,-0.028281459155387177
2019-04-25,13.040771484375,13.186750411987305,0.011194040765702518
2019-04-26,13.186750411987305,13.118626594543457,-0.0051660807488947596
2019-04-29,13.118626594543457,13.177019119262695,0.004451115694041172
2019-04-30,13.177019119262695,13.16728687286377,-0.0007385772389674075
2019-05-01,13.16728687286377,13.177019119262695,0.0007391231384942936
2019-05-02,13.177019119262695,13.332731246948242,0.011816946327255506
2019-05-03,13.332731246948242,12.79747486114502,-0.04014604178912994
2019-05-06,12.79747486114502,12.398465156555176,-0.0311787840116252
2019-05-07,12.398465156555176,12.310877799987793,-0.007064370908932596
2019-05-08,12.310877799987793,12.125972747802734,-0.01501964808595874
2019-05-09,12.125972747802734,12.252486228942871,0.010433264511753202
2019-05-10,12.252486228942871,11.765891075134277,-0.039713993120772235
2019-05-13,11.765891075134277,12.038384437561035,0.023159602675792066
2019-05-14,12.038384437561035,12.116239547729492,0.00646723906951674
2019-05-15,12.116239547729492,12.106507301330566,-0.0008032398468673016
2019-05-16,12.106507301330566,11.726963996887207,-0.03135035522603994
2019-05-17,11.726963996887207,11.415541648864746,-0.026556093129059197
2019-05-20,11.415541648864746,11.58098316192627,0.014492655552439448
2019-05-21,11.58098316192627,11.464200973510742,-0.010083961506779612
2019-05-22,11.464200973510742,11.094388008117676,-0.032258067199585794
2019-05-23,11.094388008117676,11.230635643005371,0.012280770673245248
2019-05-24,11.230635643005371,11.678302764892578,0.03986124526851885
2019-05-28,11.678302764892578,11.717230796813965,0.0033333638205041687
2019-05-29,11.717230796813965,11.571252822875977,-0.012458402200089905
2019-05-30,11.571252822875977,11.28902816772461,-0.024390155454335816
2019-05-31,11.28902816772461,11.435006141662598,0.012930960200395289
2019-06-03,11.435006141662598,11.337687492370605,-0.008510590032603384
2019-06-04,11.337687492370605,11.191707611083984,-0.012875631065405036
2019-06-05,11.191707611083984,11.707498550415039,0.046086884794973415
2019-06-06,11.707498550415039,11.86320972442627,0.013300123279170545
2019-06-07,11.86320972442627,11.705763816833496,-0.013271779834473748
2019-06-10,11.705763816833496,11.8720121383667,0.014202261734866837
2019-06-11,11.8720121383667,11.60797119140625,-0.02224062306229876
2019-06-12,11.60797119140625,11.519957542419434,-0.0075821732786497354
2019-06-13,11.519957542419434,11.265698432922363,-0.022071184599493806
2019-06-14,11.265698432922363,11.373270034790039,0.00954859590003878
2019-06-17,11.373270034790039,11.568854331970215,0.01719683930671628
2019-06-18,11.568854331970215,11.617751121520996,0.004226588748347907
2019-06-19,11.617751121520996,11.85245132446289,0.02020186183082631
2019-06-20,11.85245132446289,11.783997535705566,-0.0057754962988996955
2019-06-21,11.783997535705566,11.774218559265137,-0.0008298522136311845
2019-06-24,11.774218559265137,11.627530097961426,-0.012458445591557473
2019-06-25,11.627530097961426,11.578633308410645,-0.004205260200474905
2019-06-26,11.578633308410645,11.60797119140625,0.0025337949837563834
2019-06-27,11.60797119140625,11.783997535705566,0.01516426440045219
2019-06-28,11.783997535705566,11.911128044128418,0.010788402495642547
2019-07-01,11.911128044128418,12.165387153625488,0.021346350115210723
2019-07-02,12.165387153625488,12.233842849731445,0.005627087345556125
2019-07-03,12.233842849731445,11.911128044128418,-0.026378858186012377
2019-07-05,11.911128044128418,11.647087097167969,-0.022167585301931837
2019-07-08,11.647087097167969,11.85245132446289,0.017632239338611706
2019-07-09,11.85245132446289,11.950244903564453,0.008250915901229752
2019-07-10,11.950244903564453,11.823115348815918,-0.010638238444018469
2019-07-11,11.823115348815918,11.832894325256348,0.0008271065748681078
2019-07-12,11.832894325256348,11.969802856445312,0.011570164274749311
2019-07-15,11.969802856445312,11.911128044128418,-0.004901902982077958
2019-07-16,11.911128044128418,12.096933364868164,0.015599305124701325
2019-07-17,12.096933364868164,11.920906066894531,-0.014551398496155245
2019-07-18,11.920906066894531,11.950244903564453,0.002461124725359473
2019-07-19,11.950244903564453,12.02847957611084,0.0065467003544882425
2019-07-22,12.02847957611084,12.331636428833008,0.02520325622236185
2019-07-23,12.331636428833008,12.419649124145508,0.007137146462306868
2019-07-24,12.419649124145508,12.243622779846191,-0.014173213956350583
2019-07-25,12.243622779846191,12.625015258789062,0.03115029642784064
2019-07-26,12.625015258789062,12.419649124145508,-0.016266604866127705
2019-07-29,12.419649124145508,12.341415405273438,-0.00629918913892448
2019-07-30,12.341415405273438,12.253401756286621,-0.00713156847059929
2019-07-31,12.253401756286621,11.862232208251953,-0.031923343069525816
2019-08-01,11.862232208251953,11.705763816833496,-0.01319046775273965
2019-08-02,11.705763816833496,11.226579666137695,-0.04093574397996217
2019-08-05,11.226579666137695,11.207021713256836,-0.0017421114411053692
2019-08-06,11.207021713256836,10.786514282226562,-0.03752178248506945
2019-08-07,10.786514282226562,11.001657485961914,0.019945572601693298
2019-08-08,11.001657485961914,10.864748001098633,-0.012444441670537135
2019-08-09,10.864748001098633,10.67894172668457,-0.01710175646920425
2019-08-12,10.67894172668457,10.737617492675781,0.005494530028625567
2019-08-13,10.737617492675781,10.414901733398438,-0.030054689459507275
2019-08-14,10.414901733398438,10.385565757751465,-0.002816730910950244
2019-08-15,10.385565757751465,10.454019546508789,0.0065912431112606865
2019-08-16,10.454019546508789,10.708280563354492,0.02432184249460446
2019-08-19,10.708280563354492,10.747397422790527,0.003652954291270582
2019-08-20,10.747397422790527,10.571372032165527,-0.016378420160747677
2019-08-21,10.571372032165527,10.082408905029297,-0.04625351616123827
2019-08-22,10.082408905029297,9.613004684448242,-0.04655675295483274
2019-08-23,9.613004684448242,9.75969409942627,0.015259476073629614
2019-08-26,9.75969409942627,9.515212059020996,-0.025050174515166976
2019-08-27,9.515212059020996,9.476095199584961,-0.004110981362622393
2019-08-28,9.476095199584961,9.789031028747559,0.03302371098765489
2019-08-29,9.789031028747559,10.141083717346191,0.03596399761781893
2019-08-30,10.141083717346191,9.847705841064453,-0.02892963754750582
2019-09-03,9.847705841064453,9.779252052307129,-0.006951242234701534
2019-09-04,9.779252052307129,10.121525764465332,0.03499998878518052
2019-09-05,10.121525764465332,10.229097366333008,0.010628002573024941
2019-09-06,10.229097366333008,10.463799476623535,0.022944557264945153
2019-09-09,10.463799476623535,10.356225967407227,-0.010280540013847865
2019-09-10,10.356225967407227,10.542032241821289,0.017941504462998963
2019-09-11,10.542032241821289,10.268214225769043,-0.025973930810606217
2019-09-12,10.268214225769043,10.620266914367676,0.034285678196616085
2019-09-13,10.620266914367676,10.512696266174316,-0.010128808349235737
2019-09-16,10.512696266174316,10.424681663513184,-0.008372219688713814
2019-09-17,10.424681663513184,10.473578453063965,0.0046904827532453135
2019-09-18,10.473578453063965,10.385565757751465,-0.008403307017455201
2019-09-19,10.385565757751465,10.209537506103516,-0.01694931751951666
2019-09-20,10.209537506103516,10.092187881469727,-0.011494117589913798
2019-09-23,10.092187881469727,10.01395320892334,-0.007752003179611178
2019-09-24,10.01395320892334,9.730354309082031,-0.028320373974645326
2019-09-25,9.730354309082031,9.730354309082031,0.0
2019-09-26,9.730354309082031,9.642341613769531,-0.009045168605047763
2019-09-27,9.642341613769531,9.701017379760742,0.006085219580627626
2019-09-30,9.701017379760742,9.701017379760742,0.0
2019-10-01,9.701017379760742,9.573887825012207,-0.013104765177904524
2019-10-02,9.573887825012207,9.52499008178711,-0.005107407159853088
